video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category
drink_21_modified_indian.mp4,drink,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_21_modified_south_east_asian.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_21_modified_white.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_22_initial.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_22_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,asian
drink_22_modified_hispanic.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_22_modified_indian.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_22_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_22_modified_south_east_asian.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_22_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_23_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_23_modified_african.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_23_modified_hispanic.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_23_modified_indian.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_23_modified_middle_eastern.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_23_modified_south_east_asian.mp4,drink,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_23_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_24_initial.mp4,drink,dancing ballet,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,white
drink_24_modified_african.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_24_modified_asian.mp4,drink,dancing ballet,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,asian
drink_24_modified_hispanic.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_24_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,indian
drink_24_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_24_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_2_initial.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_2_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_2_modified_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_2_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_2_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_2_modified_middle_eastern.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_2_modified_white.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_3_initial.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,white
drink_3_modified_african.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_3_modified_asian.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_3_modified_hispanic.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_3_modified_indian.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
drink_3_modified_middle_eastern.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_3_modified_south_east_asian.mp4,drink,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_4_initial.mp4,drink,flying kite,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_4_modified_african.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_4_modified_asian.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_4_modified_hispanic.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_4_modified_indian.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_4_modified_middle_eastern.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_4_modified_south_east_asian.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_5_initial.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_5_modified_african.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_5_modified_asian.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_5_modified_hispanic.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_5_modified_middle_eastern.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_5_modified_south_east_asian.mp4,drink,playing basketball,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_5_modified_white.mp4,drink,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_6_initial.mp4,drink,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_6_modified_african.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_6_modified_asian.mp4,drink,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_6_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,indian
drink_6_modified_middle_eastern.mp4,drink,somersaulting,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
drink_6_modified_south_east_asian.mp4,drink,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_6_modified_white.mp4,drink,somersaulting,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_7_initial.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_7_modified_african.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_7_modified_asian.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_7_modified_hispanic.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_7_modified_indian.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_7_modified_middle_eastern.mp4,drink,rock climbing,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_7_modified_white.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_8_initial.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_8_modified_african.mp4,drink,playing cricket,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,african
drink_8_modified_asian.mp4,drink,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_8_modified_hispanic.mp4,drink,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_8_modified_indian.mp4,drink,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_8_modified_middle_eastern.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_8_modified_south_east_asian.mp4,drink,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
drink_9_initial.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
drink_9_modified_african.mp4,drink,tai chi,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,african
drink_9_modified_asian.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
drink_9_modified_hispanic.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
drink_9_modified_indian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
drink_9_modified_middle_eastern.mp4,drink,crawling baby,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
drink_9_modified_south_east_asian.mp4,drink,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_0_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_0_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_0_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_0_modified_hispanic.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_0_modified_indian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_0_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_0_modified_south_east_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_10_initial.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_10_modified_african.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_10_modified_asian.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_10_modified_hispanic.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_10_modified_indian.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_10_modified_middle_eastern.mp4,lunge,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_10_modified_south_east_asian.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_11_initial.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,white
lunge_11_modified_african.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_11_modified_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,asian
lunge_11_modified_hispanic.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_11_modified_indian.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'yoga', 'other', 'cartwheel']",camera_far,konzerthaus,indian
lunge_11_modified_middle_eastern.mp4,lunge,dancing ballet,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_11_modified_south_east_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,konzerthaus,south_east_asian
lunge_12_initial.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,african
lunge_12_modified_asian.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'cartwheel', 'other']",camera_far,konzerthaus,asian
lunge_12_modified_hispanic.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_12_modified_indian.mp4,lunge,jumpstyle dancing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_12_modified_middle_eastern.mp4,lunge,dancing ballet,other,incorrect,"['other', 'yoga', 'cartwheel', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_12_modified_south_east_asian.mp4,lunge,jumpstyle dancing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,south_east_asian
lunge_12_modified_white.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'cartwheel', 'other', 'other']",camera_far,konzerthaus,white
lunge_13_initial.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_13_modified_african.mp4,lunge,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_13_modified_asian.mp4,lunge,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_13_modified_hispanic.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_13_modified_indian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,indian
lunge_13_modified_middle_eastern.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,middle_eastern
lunge_13_modified_south_east_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_14_initial.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'yoga', 'other', 'cartwheel']",camera_far,konzerthaus,white
lunge_14_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_14_modified_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,asian
lunge_14_modified_hispanic.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,konzerthaus,hispanic
lunge_14_modified_indian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
lunge_14_modified_middle_eastern.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_14_modified_south_east_asian.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,south_east_asian
lunge_15_initial.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_15_modified_african.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_15_modified_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'lunge', 'other', 'other']",camera_far,konzerthaus,asian
lunge_15_modified_hispanic.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,konzerthaus,hispanic
lunge_15_modified_indian.mp4,lunge,lunge,lunge,correct,"['lunge', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_15_modified_middle_eastern.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_15_modified_south_east_asian.mp4,lunge,somersaulting,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",camera_far,konzerthaus,south_east_asian
lunge_16_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,african
lunge_16_modified_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,asian
lunge_16_modified_hispanic.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_16_modified_indian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,indian
lunge_16_modified_middle_eastern.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_16_modified_south_east_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,south_east_asian
lunge_16_modified_white.mp4,lunge,beatboxing,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_17_initial.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_17_modified_african.mp4,lunge,hugging,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_17_modified_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_17_modified_hispanic.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_17_modified_indian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,indian
lunge_17_modified_middle_eastern.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_17_modified_south_east_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_18_initial.mp4,lunge,dancing ballet,other,incorrect,"['other', 'other', 'yoga', 'cartwheel', 'other']",camera_far,konzerthaus,asian
lunge_18_modified_african.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,african
lunge_18_modified_hispanic.mp4,lunge,jumpstyle dancing,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'yoga']",camera_far,konzerthaus,hispanic
lunge_18_modified_indian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_18_modified_middle_eastern.mp4,lunge,dancing ballet,other,incorrect,"['other', 'cartwheel', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_18_modified_south_east_asian.mp4,lunge,jumpstyle dancing,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'yoga']",camera_far,konzerthaus,south_east_asian
lunge_18_modified_white.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'cartwheel', 'other']",camera_far,konzerthaus,white
lunge_19_initial.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,white
lunge_19_modified_african.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,african
lunge_19_modified_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,asian
lunge_19_modified_hispanic.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_19_modified_indian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
lunge_19_modified_middle_eastern.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_19_modified_south_east_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,south_east_asian
lunge_1_initial.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,white
lunge_1_modified_african.mp4,lunge,robot dancing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,african
lunge_1_modified_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,asian
lunge_1_modified_hispanic.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_1_modified_indian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
lunge_1_modified_middle_eastern.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_1_modified_south_east_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,south_east_asian
lunge_20_initial.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_20_modified_african.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_20_modified_asian.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_20_modified_hispanic.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_20_modified_middle_eastern.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_20_modified_south_east_asian.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_20_modified_white.mp4,lunge,playing cricket,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_21_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_21_modified_african.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_21_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_21_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_21_modified_indian.mp4,lunge,yoga,yoga,incorrect,"['yoga', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian
lunge_21_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_21_modified_white.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_22_initial.mp4,lunge,crying,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_22_modified_asian.mp4,lunge,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_22_modified_hispanic.mp4,lunge,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
lunge_22_modified_indian.mp4,lunge,crying,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
lunge_22_modified_middle_eastern.mp4,lunge,crying,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,middle_eastern
lunge_22_modified_south_east_asian.mp4,lunge,crying,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,south_east_asian
lunge_22_modified_white.mp4,lunge,crying,other,incorrect,"['other', 'yoga', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_23_initial.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,asian
lunge_23_modified_african.mp4,lunge,robot dancing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,african
lunge_23_modified_hispanic.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,hispanic
lunge_23_modified_indian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,indian
lunge_23_modified_middle_eastern.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'yoga', 'other', 'other']",camera_far,konzerthaus,middle_eastern
lunge_23_modified_south_east_asian.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']",camera_far,konzerthaus,south_east_asian
lunge_23_modified_white.mp4,lunge,beatboxing,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']",camera_far,konzerthaus,white
lunge_24_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white
lunge_24_modified_african.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african
lunge_24_modified_asian.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian
lunge_24_modified_hispanic.mp4,lunge,drop kicking,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic
