video,true_label,raw_prediction,mapped_prediction,result,top5,skin_color_category
squat_6_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_6_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'lunge', 'other']",south_east_asian
squat_6_modified_white.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_7_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_7_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_7_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_7_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_7_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_7_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_7_modified_white.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_8_initial.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_8_modified_african.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_8_modified_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_8_modified_hispanic.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_8_modified_indian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_8_modified_middle_eastern.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_8_modified_south_east_asian.mp4,squat,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
squat_9_initial.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
squat_9_modified_african.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
squat_9_modified_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
squat_9_modified_hispanic.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
squat_9_modified_indian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
squat_9_modified_middle_eastern.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
squat_9_modified_south_east_asian.mp4,squat,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_0_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_0_modified_african.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_0_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_0_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_0_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_0_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_0_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_10_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_10_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_10_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_10_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_10_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_10_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_10_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_11_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_11_modified_african.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_11_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_11_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_11_modified_indian.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_11_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_11_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_12_initial.mp4,yoga,jumpstyle dancing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_12_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",asian
yoga_12_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",hispanic
yoga_12_modified_indian.mp4,yoga,jumpstyle dancing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_12_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",middle_eastern
yoga_12_modified_south_east_asian.mp4,yoga,jumpstyle dancing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_12_modified_white.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",white
yoga_13_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_13_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_13_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_13_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_13_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_13_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_13_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_14_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_14_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_14_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_14_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_14_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_14_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_14_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_15_initial.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'other', 'cartwheel', 'other', 'other']",white
yoga_15_modified_african.mp4,yoga,golf chipping,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_15_modified_asian.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",asian
yoga_15_modified_hispanic.mp4,yoga,stretching arm,other,incorrect,"['other', 'other', 'other', 'other', 'cartwheel']",hispanic
yoga_15_modified_indian.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_15_modified_middle_eastern.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'cartwheel', 'other', 'other', 'other']",middle_eastern
yoga_15_modified_south_east_asian.mp4,yoga,stretching arm,other,incorrect,"['other', 'other', 'other', 'cartwheel', 'other']",south_east_asian
yoga_16_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_16_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_16_modified_hispanic.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_16_modified_indian.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_16_modified_middle_eastern.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_16_modified_south_east_asian.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_16_modified_white.mp4,yoga,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_17_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_17_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_17_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_17_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_17_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_17_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_17_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_18_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_18_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_18_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_18_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_18_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_18_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_18_modified_white.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_19_initial.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_19_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_19_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_19_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_19_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_19_modified_middle_eastern.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_19_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_1_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_1_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_1_modified_asian.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_1_modified_hispanic.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_1_modified_indian.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_1_modified_middle_eastern.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_1_modified_south_east_asian.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_20_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_20_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_20_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_20_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_20_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_20_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_20_modified_white.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_21_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_21_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_21_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_21_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_21_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_21_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_21_modified_white.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_22_initial.mp4,yoga,throwing axe,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_22_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_22_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_22_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_22_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_22_modified_south_east_asian.mp4,yoga,throwing axe,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_22_modified_white.mp4,yoga,throwing axe,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_23_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_23_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_23_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_23_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_23_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_23_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_23_modified_white.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_24_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_24_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_24_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_24_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_24_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_24_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_24_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_2_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_2_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_2_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_2_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_2_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_2_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_2_modified_white.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_3_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_3_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_3_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_3_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_3_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_3_modified_middle_eastern.mp4,yoga,catching or throwing frisbee,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_3_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_4_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_4_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_4_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_4_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_4_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_4_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_4_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_5_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_5_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_5_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_5_modified_hispanic.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_5_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_5_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_5_modified_white.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_6_initial.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_6_modified_african.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_6_modified_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_6_modified_indian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_6_modified_middle_eastern.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_6_modified_south_east_asian.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_6_modified_white.mp4,yoga,passing American football (not in game),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_7_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_7_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_7_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_7_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_7_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_7_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_7_modified_white.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_8_initial.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_8_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_8_modified_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_8_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_8_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_8_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_8_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
yoga_9_initial.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",white
yoga_9_modified_african.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",african
yoga_9_modified_asian.mp4,yoga,shooting goal (soccer),other,incorrect,"['other', 'other', 'other', 'other', 'other']",asian
yoga_9_modified_hispanic.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",hispanic
yoga_9_modified_indian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",indian
yoga_9_modified_middle_eastern.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",middle_eastern
yoga_9_modified_south_east_asian.mp4,yoga,disc golfing,other,incorrect,"['other', 'other', 'other', 'other', 'other']",south_east_asian
