video,true_label,raw_prediction,mapped_prediction,result,top5
golf_8_modified_asian.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'other']"
golf_8_modified_hispanic.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'other']"
golf_8_modified_indian.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'other']"
golf_8_modified_middle_eastern.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'other']"
golf_8_modified_south_east_asian.mp4,golf,robot dancing,dance,incorrect,"['dance', 'dance', 'other', 'other', 'other']"
golf_9_initial.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'dance', 'other', 'jog']"
golf_9_modified_asian.mp4,golf,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'kick', 'stretch', 'other']"
golf_9_modified_hispanic.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'kick', 'other', 'jog']"
golf_9_modified_indian.mp4,golf,tai chi,other,incorrect,"['other', 'other', 'other', 'jog', 'kick']"
golf_9_modified_middle_eastern.mp4,golf,side kick,kick,incorrect,"['kick', 'kick', 'other', 'stretch', 'stretch']"
golf_9_modified_south_east_asian.mp4,golf,high kick,kick,incorrect,"['kick', 'other', 'other', 'kick', 'other']"
golf_9_modified_white.mp4,golf,stretching arm,stretch,incorrect,"['stretch', 'yoga', 'kick', 'stretch', 'kick']"
hug_0_initial.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_0_modified_african.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'stretch', 'squat', 'other']"
hug_0_modified_asian.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_0_modified_hispanic.mp4,hug,stretching leg,stretch,incorrect,"['stretch', 'yoga', 'squat', 'stretch', 'other']"
hug_0_modified_indian.mp4,hug,stretching leg,stretch,incorrect,"['stretch', 'yoga', 'stretch', 'squat', 'other']"
hug_0_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_0_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_1_initial.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'ride']"
hug_1_modified_african.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
hug_1_modified_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
hug_1_modified_hispanic.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'ride', 'other']"
hug_1_modified_indian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
hug_1_modified_middle_eastern.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'ride', 'jog']"
hug_1_modified_south_east_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
hug_2_initial.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'other', 'kick', 'other']"
hug_2_modified_african.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'dance', 'other', 'kick']"
hug_2_modified_asian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'other', 'lunge']"
hug_2_modified_hispanic.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'lunge', 'kick', 'squat']"
hug_2_modified_indian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'other', 'lunge']"
hug_2_modified_middle_eastern.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'squat', 'other', 'juggle']"
hug_2_modified_white.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'squat', 'other']"
hug_3_initial.mp4,hug,side kick,kick,incorrect,"['kick', 'actions with ball', 'kick', 'stretch', 'lunge']"
hug_3_modified_african.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'squat', 'kick', 'other']"
hug_3_modified_asian.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'kick', 'kick', 'squat']"
hug_3_modified_hispanic.mp4,hug,side kick,kick,incorrect,"['kick', 'actions with ball', 'squat', 'lunge', 'juggle']"
hug_3_modified_indian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'squat', 'kick', 'juggle', 'lunge']"
hug_3_modified_middle_eastern.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'kick', 'juggle', 'kick', 'stretch']"
hug_3_modified_south_east_asian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'other', 'kick', 'squat']"
hug_4_initial.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'other', 'other', 'squat']"
hug_4_modified_african.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'kick', 'other', 'kick']"
hug_4_modified_asian.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'other', 'kick', 'lunge']"
hug_4_modified_hispanic.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'other', 'kick', 'other']"
hug_4_modified_indian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'lunge', 'other']"
hug_4_modified_south_east_asian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'kick', 'lunge']"
hug_4_modified_white.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'other', 'squat', 'kick']"
hug_5_initial.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
hug_5_modified_african.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
hug_5_modified_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']"
hug_5_modified_hispanic.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'clean something', 'juggle']"
hug_5_modified_middle_eastern.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'juggle', 'other']"
hug_5_modified_south_east_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
hug_5_modified_white.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'other', 'clean something']"
hug_6_initial.mp4,hug,stretching leg,stretch,incorrect,"['stretch', 'yoga', 'squat', 'other', 'stretch']"
hug_6_modified_african.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_6_modified_asian.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'other']"
hug_6_modified_indian.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'stretch', 'squat']"
hug_6_modified_middle_eastern.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'other', 'squat', 'stretch']"
hug_6_modified_south_east_asian.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'squat', 'other', 'stretch']"
hug_6_modified_white.mp4,hug,yoga,yoga,incorrect,"['yoga', 'stretch', 'squat', 'other', 'stretch']"
hug_7_initial.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'other', 'other', 'kick']"
hug_7_modified_african.mp4,hug,juggling balls,juggle,incorrect,"['juggle', 'actions with ball', 'dance', 'juggle', 'other']"
hug_7_modified_asian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'other', 'squat', 'lunge']"
hug_7_modified_hispanic.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'lunge', 'kick', 'squat']"
hug_7_modified_indian.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'kick', 'other', 'lunge']"
hug_7_modified_middle_eastern.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'other', 'squat', 'kick']"
hug_7_modified_white.mp4,hug,throwing ball,actions with ball,incorrect,"['actions with ball', 'juggle', 'squat', 'lunge', 'kick']"
hug_8_initial.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'ride']"
hug_8_modified_african.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
hug_8_modified_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'ride']"
hug_8_modified_hispanic.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
hug_8_modified_indian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'other']"
hug_8_modified_middle_eastern.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'ride']"
hug_8_modified_south_east_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'ride', 'other']"
hug_9_initial.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'juggle']"
hug_9_modified_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'other']"
hug_9_modified_hispanic.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'juggle', 'dance']"
hug_9_modified_indian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'dance', 'other']"
hug_9_modified_middle_eastern.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'juggle', 'other', 'other']"
hug_9_modified_south_east_asian.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
hug_9_modified_white.mp4,hug,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'juggle']"
jog_0_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'jog', 'other', 'other', 'other']"
jog_0_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'jog', 'other', 'other']"
jog_0_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'jog', 'other', 'other']"
jog_0_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'jog', 'other', 'other']"
jog_0_modified_indian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'jog', 'other', 'other', 'other']"
jog_0_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'jog', 'other', 'other']"
jog_0_modified_south_east_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'jog', 'other', 'other']"
jog_1_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'juggle', 'dance']"
jog_1_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'other']"
jog_1_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'juggle']"
jog_1_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'juggle']"
jog_1_modified_indian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'other']"
jog_1_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'juggle']"
jog_1_modified_south_east_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'other', 'dance', 'juggle']"
jog_2_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'kick']"
jog_2_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'juggle', 'other']"
jog_2_modified_asian.mp4,jog,catching or throwing frisbee,other,incorrect,"['other', 'other', 'kick', 'other', 'kick']"
jog_2_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'kick']"
jog_2_modified_indian.mp4,jog,tai chi,other,incorrect,"['other', 'dance', 'other', 'other', 'juggle']"
jog_2_modified_middle_eastern.mp4,jog,catching or throwing frisbee,other,incorrect,"['other', 'other', 'kick', 'other', 'kick']"
jog_2_modified_white.mp4,jog,side kick,kick,incorrect,"['kick', 'other', 'other', 'kick', 'other']"
jog_3_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'jog', 'other', 'juggle']"
jog_3_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'juggle', 'kick', 'jog', 'other']"
jog_3_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'kick', 'kick', 'jog']"
jog_3_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'kick', 'kick', 'juggle']"
jog_3_modified_indian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'other', 'juggle', 'jog']"
jog_3_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'other', 'jog', 'kick']"
jog_3_modified_south_east_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'juggle', 'kick', 'jog']"
jog_4_initial.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'kick', 'jump rope', 'dance']"
jog_4_modified_african.mp4,jog,jogging,jog,correct,"['jog', 'jump rope', 'kick', 'kick', 'other']"
jog_4_modified_asian.mp4,jog,jogging,jog,correct,"['jog', 'jump rope', 'kick', 'kick', 'dance']"
jog_4_modified_hispanic.mp4,jog,jogging,jog,correct,"['jog', 'jump rope', 'kick', 'kick', 'dance']"
jog_4_modified_indian.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'jump rope', 'kick', 'dance']"
jog_4_modified_south_east_asian.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'jump rope', 'kick', 'dance']"
jog_4_modified_white.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'kick', 'jump rope', 'dance']"
jog_5_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'jog', 'kick', 'other', 'kick']"
jog_5_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'jog', 'kick', 'other', 'kick']"
jog_5_modified_asian.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'jump', 'other', 'kick']"
jog_5_modified_hispanic.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'dance', 'kick', 'cartwheel']"
jog_5_modified_middle_eastern.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'kick', 'juggle', 'dance']"
jog_5_modified_south_east_asian.mp4,jog,jogging,jog,correct,"['jog', 'dance', 'kick', 'kick', 'juggle']"
jog_5_modified_white.mp4,jog,jogging,jog,correct,"['jog', 'kick', 'kick', 'lunge', 'jump']"
jog_6_initial.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
jog_6_modified_african.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
jog_6_modified_asian.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
jog_6_modified_indian.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'jog']"
jog_6_modified_middle_eastern.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']"
jog_6_modified_south_east_asian.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
jog_6_modified_white.mp4,jog,tai chi,other,incorrect,"['other', 'other', 'other', 'yoga', 'other']"
jog_7_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'juggle']"
jog_7_modified_african.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
jog_7_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'juggle']"
jog_7_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
jog_7_modified_indian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
jog_7_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'juggle']"
jog_7_modified_white.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'juggle']"
jog_8_initial.mp4,jog,skipping rope,jump rope,incorrect,"['jump rope', 'juggle', 'other', 'kick', 'other']"
jog_8_modified_african.mp4,jog,skipping rope,jump rope,incorrect,"['jump rope', 'other', 'jog', 'juggle', 'kick']"
jog_8_modified_asian.mp4,jog,riding unicycle,other,incorrect,"['other', 'jump rope', 'juggle', 'other', 'kick']"
jog_8_modified_hispanic.mp4,jog,riding unicycle,other,incorrect,"['other', 'jump rope', 'other', 'juggle', 'other']"
jog_8_modified_indian.mp4,jog,skipping rope,jump rope,incorrect,"['jump rope', 'other', 'jog', 'juggle', 'kick']"
jog_8_modified_middle_eastern.mp4,jog,skipping rope,jump rope,incorrect,"['jump rope', 'juggle', 'other', 'kick', 'other']"
jog_8_modified_south_east_asian.mp4,jog,skipping rope,jump rope,incorrect,"['jump rope', 'other', 'jog', 'juggle', 'other']"
jog_9_initial.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'other']"
jog_9_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'kick', 'other']"
jog_9_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'other', 'other', 'kick']"
jog_9_modified_indian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'other', 'other', 'kick']"
jog_9_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'other', 'kick', 'other']"
jog_9_modified_south_east_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'other', 'kick', 'other', 'kick']"
jog_9_modified_white.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'kick', 'other', 'kick', 'other']"
laugh_0_initial.mp4,laugh,riding unicycle,other,incorrect,"['other', 'kick', 'dance', 'other', 'actions with ball']"
laugh_0_modified_african.mp4,laugh,riding unicycle,other,incorrect,"['other', 'dance', 'jog', 'juggle', 'other']"
laugh_0_modified_asian.mp4,laugh,riding unicycle,other,incorrect,"['other', 'dance', 'kick', 'other', 'juggle']"
laugh_0_modified_hispanic.mp4,laugh,riding unicycle,other,incorrect,"['other', 'jog', 'dance', 'juggle', 'other']"
laugh_0_modified_indian.mp4,laugh,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'dance']"
laugh_0_modified_middle_eastern.mp4,laugh,riding unicycle,other,incorrect,"['other', 'dance', 'kick', 'actions with ball', 'other']"
laugh_0_modified_south_east_asian.mp4,laugh,riding unicycle,other,incorrect,"['other', 'dance', 'jog', 'juggle', 'kick']"
laugh_1_initial.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_african.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_hispanic.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_indian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_middle_eastern.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_1_modified_south_east_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_2_initial.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_2_modified_african.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'dance', 'kick']"
laugh_2_modified_asian.mp4,laugh,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'juggle', 'kick']"
laugh_2_modified_hispanic.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_2_modified_indian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_2_modified_middle_eastern.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_2_modified_white.mp4,laugh,tai chi,other,incorrect,"['other', 'juggle', 'dance', 'juggle', 'kick']"
laugh_3_initial.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'jog']"
laugh_3_modified_african.mp4,laugh,spinning poi,other,incorrect,"['other', 'juggle', 'juggle', 'other', 'other']"
laugh_3_modified_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']"
laugh_3_modified_hispanic.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']"
laugh_3_modified_indian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'stretch', 'other']"
laugh_3_modified_middle_eastern.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'dance']"
laugh_3_modified_south_east_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'stretch']"
laugh_4_initial.mp4,laugh,riding unicycle,other,incorrect,"['other', 'yoga', 'other', 'other', 'stretch']"
laugh_4_modified_african.mp4,laugh,riding unicycle,other,incorrect,"['other', 'yoga', 'other', 'other', 'stretch']"
laugh_4_modified_asian.mp4,laugh,riding unicycle,other,incorrect,"['other', 'jump rope', 'yoga', 'other', 'other']"
laugh_4_modified_hispanic.mp4,laugh,riding unicycle,other,incorrect,"['other', 'other', 'jump rope', 'other', 'other']"
laugh_4_modified_indian.mp4,laugh,riding unicycle,other,incorrect,"['other', 'other', 'other', 'other', 'yoga']"
laugh_4_modified_south_east_asian.mp4,laugh,yoga,yoga,incorrect,"['yoga', 'other', 'stretch', 'other', 'other']"
laugh_4_modified_white.mp4,laugh,riding unicycle,other,incorrect,"['other', 'yoga', 'stretch', 'other', 'other']"
laugh_5_initial.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_5_modified_african.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_5_modified_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'jump rope', 'other']"
laugh_5_modified_hispanic.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_5_modified_middle_eastern.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'jump rope']"
laugh_5_modified_south_east_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'jump rope', 'other']"
laugh_5_modified_white.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'jump rope', 'other']"
laugh_6_initial.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_african.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_indian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_middle_eastern.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_south_east_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_6_modified_white.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'dance', 'juggle', 'kick']"
laugh_7_initial.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'jog', 'other']"
laugh_7_modified_african.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'other', 'juggle', 'other', 'jog']"
laugh_7_modified_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'other', 'juggle', 'jog', 'other']"
laugh_7_modified_hispanic.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'jog']"
laugh_7_modified_indian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'other', 'jog', 'juggle', 'other']"
laugh_7_modified_middle_eastern.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'other']"
laugh_7_modified_white.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']"
laugh_8_initial.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'jump rope', 'other']"
laugh_8_modified_african.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_8_modified_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_8_modified_hispanic.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_8_modified_indian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_8_modified_middle_eastern.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'jump rope', 'other']"
laugh_8_modified_south_east_asian.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'dance', 'juggle', 'other', 'other']"
laugh_9_initial.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_9_modified_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_9_modified_hispanic.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'dance']"
laugh_9_modified_indian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'other', 'dance']"
laugh_9_modified_middle_eastern.mp4,laugh,juggling balls,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'dance']"
laugh_9_modified_south_east_asian.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'other']"
laugh_9_modified_white.mp4,laugh,contact juggling,juggle,incorrect,"['juggle', 'juggle', 'other', 'dance', 'dance']"
lunge_0_initial.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'kick', 'stretch']"
lunge_0_modified_african.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'other', 'other', 'stretch']"
lunge_0_modified_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'kick', 'stretch']"
lunge_0_modified_hispanic.mp4,lunge,tai chi,other,incorrect,"['other', 'kick', 'kick', 'yoga', 'other']"
lunge_0_modified_indian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'other', 'other', 'stretch']"
lunge_0_modified_middle_eastern.mp4,lunge,tai chi,other,incorrect,"['other', 'kick', 'yoga', 'kick', 'stretch']"
lunge_0_modified_south_east_asian.mp4,lunge,tai chi,other,incorrect,"['other', 'yoga', 'kick', 'kick', 'stretch']"
