video,true_label,raw_prediction,mapped_prediction,result,top5,camera_distance,background,skin_color_category,best_background,best_camera
drive_8_modified_african.mp4,drive,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'juggle']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_8_modified_asian.mp4,drive,playing flute,other,incorrect,"['other', 'other', 'play instrument', 'juggle', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_8_modified_hispanic.mp4,drive,playing flute,other,incorrect,"['other', 'other', 'play instrument', 'other', 'juggle']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_8_modified_indian.mp4,drive,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'juggle']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_8_modified_middle_eastern.mp4,drive,playing flute,other,incorrect,"['other', 'other', 'other', 'play instrument', 'juggle']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_8_modified_south_east_asian.mp4,drive,playing flute,other,incorrect,"['other', 'other', 'play instrument', 'other', 'juggle']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_9_initial.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
drive_9_modified_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
drive_9_modified_hispanic.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
drive_9_modified_indian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
drive_9_modified_middle_eastern.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
drive_9_modified_south_east_asian.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
drive_9_modified_white.mp4,drive,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
golf_0_initial.mp4,golf,massaging person's head,touching body parts,incorrect,"['touching body parts', 'golf', 'stretch', 'other', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_0_modified_african.mp4,golf,playing violin,play instrument,incorrect,"['play instrument', 'golf', 'other', 'other', 'touching body parts']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_0_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'touching body parts', 'stretch', 'other', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_0_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'touching body parts', 'play instrument', 'other', 'stretch']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_0_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'play instrument', 'other', 'touching body parts', 'stretch']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_0_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'touching body parts', 'stretch', 'other', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_0_modified_south_east_asian.mp4,golf,massaging person's head,touching body parts,incorrect,"['touching body parts', 'golf', 'play instrument', 'stretch', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_1_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_1_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'touching body parts', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_1_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'bow']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_1_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_1_modified_indian.mp4,golf,feeding birds,other,incorrect,"['other', 'other', 'golf', 'other', 'bow']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_1_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'bow', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_1_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_2_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_2_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'play sport', 'other', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_2_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play sport', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_2_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'plead', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_2_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'play sport', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_2_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'yoga', 'other', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_2_modified_white.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'yoga', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_3_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_3_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_3_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_3_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_3_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_3_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_3_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_4_initial.mp4,golf,climbing ladder,other,incorrect,"['other', 'other', 'swing body part', 'golf', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_4_modified_african.mp4,golf,playing flute,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_4_modified_asian.mp4,golf,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'play instrument', 'other', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_4_modified_hispanic.mp4,golf,slacklining,other,incorrect,"['other', 'play instrument', 'other', 'other', 'swing body part']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_4_modified_indian.mp4,golf,playing violin,play instrument,incorrect,"['play instrument', 'other', 'other', 'other', 'swing body part']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_4_modified_south_east_asian.mp4,golf,slacklining,other,incorrect,"['other', 'other', 'other', 'play instrument', 'swing body part']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_4_modified_white.mp4,golf,slacklining,other,incorrect,"['other', 'other', 'swing body part', 'play instrument', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_5_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_5_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_5_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'play sport', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_5_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_5_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'play sport', 'other', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_5_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_5_modified_white.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'play sport', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_6_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_6_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'other', 'other', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_6_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_6_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_6_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'play sport', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_6_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_6_modified_white.mp4,golf,disc golfing,golf,correct,"['golf', 'play sport', 'wash', 'other', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_7_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'bow', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_7_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'touching body parts', 'other', 'style hair']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_7_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'bow', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_7_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'other', 'style hair']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_7_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'other', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_7_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'other', 'other']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_7_modified_white.mp4,golf,disc golfing,golf,correct,"['golf', 'wash', 'other', 'other', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_8_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'bow', 'other']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
golf_8_modified_african.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'wash', 'bow']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_8_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'bow', 'other']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_8_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'bow', 'other']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_8_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'bow', 'wash', 'other']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_8_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'bow', 'other', 'wash']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_8_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'wash', 'bow', 'other']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_9_initial.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play instrument', 'other']",camera_far,autumn_hockey,african,autumn_hockey,camera_far
golf_9_modified_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,asian,autumn_hockey,camera_far
golf_9_modified_hispanic.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play instrument', 'play instrument']",camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
golf_9_modified_indian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play instrument', 'play instrument']",camera_far,autumn_hockey,indian,autumn_hockey,camera_far
golf_9_modified_middle_eastern.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play instrument', 'play instrument']",camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
golf_9_modified_south_east_asian.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'play instrument', 'play instrument']",camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
golf_9_modified_white.mp4,golf,disc golfing,golf,correct,"['golf', 'other', 'other', 'other', 'play instrument']",camera_far,autumn_hockey,white,autumn_hockey,camera_far
hug_0_initial.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_0_modified_african.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_0_modified_asian.mp4,hug,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_0_modified_hispanic.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_0_modified_indian.mp4,hug,playing harp,other,incorrect,"['other', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_0_modified_middle_eastern.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_0_modified_south_east_asian.mp4,hug,playing harp,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_1_initial.mp4,hug,climbing ladder,other,incorrect,"['other', 'other', 'clean something', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_1_modified_african.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'touching body parts']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_1_modified_asian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_1_modified_hispanic.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_1_modified_indian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_1_modified_middle_eastern.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_1_modified_south_east_asian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_2_initial.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_2_modified_african.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'stretch', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_2_modified_asian.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_2_modified_hispanic.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_2_modified_indian.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_2_modified_middle_eastern.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'stretch']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_2_modified_white.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'other', 'stretch']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_3_initial.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_3_modified_african.mp4,hug,tai chi,other,incorrect,"['other', 'swing body part', 'other', 'play instrument', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_3_modified_asian.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_3_modified_hispanic.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_3_modified_indian.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_3_modified_middle_eastern.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_3_modified_south_east_asian.mp4,hug,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_4_initial.mp4,hug,playing trombone,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_4_modified_african.mp4,hug,climbing ladder,other,incorrect,"['other', 'other', 'swing body part', 'other', 'play instrument']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_4_modified_asian.mp4,hug,climbing ladder,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_4_modified_hispanic.mp4,hug,playing trombone,other,incorrect,"['other', 'other', 'swing body part', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_4_modified_indian.mp4,hug,playing trombone,other,incorrect,"['other', 'other', 'swing body part', 'other', 'play instrument']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_4_modified_south_east_asian.mp4,hug,climbing ladder,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_4_modified_white.mp4,hug,playing trombone,other,incorrect,"['other', 'other', 'swing body part', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_5_initial.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_5_modified_african.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_5_modified_asian.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_5_modified_hispanic.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_5_modified_middle_eastern.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_5_modified_south_east_asian.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_5_modified_white.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_6_initial.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_6_modified_african.mp4,hug,playing harp,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_6_modified_asian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_6_modified_indian.mp4,hug,playing cello,other,incorrect,"['other', 'play instrument', 'other', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_6_modified_middle_eastern.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_6_modified_south_east_asian.mp4,hug,playing cello,other,incorrect,"['other', 'other', 'other', 'play instrument', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_6_modified_white.mp4,hug,playing harp,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_7_initial.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_7_modified_african.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'stretch', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_7_modified_asian.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'stretch']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_7_modified_hispanic.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'other', 'stretch']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_7_modified_indian.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_7_modified_middle_eastern.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'other', 'stretch']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_7_modified_white.mp4,hug,climbing ladder,other,incorrect,"['other', 'swing body part', 'other', 'stretch', 'stretch']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_8_initial.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'clean something', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
hug_8_modified_african.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_8_modified_asian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_8_modified_hispanic.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_8_modified_indian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_8_modified_middle_eastern.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'clean something']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_8_modified_south_east_asian.mp4,hug,playing xylophone,other,incorrect,"['other', 'other', 'other', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_9_initial.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,african,konzerthaus,camera_far
hug_9_modified_asian.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
hug_9_modified_hispanic.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
hug_9_modified_indian.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,indian,konzerthaus,camera_far
hug_9_modified_middle_eastern.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
hug_9_modified_south_east_asian.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
hug_9_modified_white.mp4,hug,playing piano,play instrument,incorrect,"['play instrument', 'other', 'play instrument', 'other', 'other']",camera_far,konzerthaus,white,konzerthaus,camera_far
jog_0_initial.mp4,jog,swinging legs,swing body part,incorrect,"['swing body part', 'dance', 'other', 'dance', 'juggle']",camera_far,konzerthaus,white,konzerthaus,camera_far
jog_0_modified_african.mp4,jog,swinging legs,swing body part,incorrect,"['swing body part', 'other', 'dance', 'dance', 'juggle']",camera_far,konzerthaus,african,konzerthaus,camera_far
jog_0_modified_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'swing body part', 'other', 'dance', 'other']",camera_far,konzerthaus,asian,konzerthaus,camera_far
jog_0_modified_hispanic.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'swing body part', 'other', 'juggle', 'other']",camera_far,konzerthaus,hispanic,konzerthaus,camera_far
jog_0_modified_indian.mp4,jog,swinging legs,swing body part,incorrect,"['swing body part', 'dance', 'other', 'other', 'dance']",camera_far,konzerthaus,indian,konzerthaus,camera_far
jog_0_modified_middle_eastern.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'swing body part', 'other', 'other', 'juggle']",camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_0_modified_south_east_asian.mp4,jog,jumpstyle dancing,dance,incorrect,"['dance', 'swing body part', 'other', 'juggle', 'dance']",camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_1_initial.mp4,jog,hammer throw,other,incorrect,"['other', 'dance', 'other', 'other', 'dance']",camera_far,konzerthaus,white,konzerthaus,camera_far
jog_1_modified_african.mp4,jog,hammer throw,other,incorrect,"['other', 'dance', 'other', 'other', 'dance']",camera_far,konzerthaus,african,konzerthaus,camera_far
