video,true_label,raw_prediction,mapped_prediction,result,camera_distance,background,skin_color_category,best_background,best_camera
jog_9_modified_middle_eastern.mp4,jog,jog,jog,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
jog_9_modified_south_east_asian.mp4,jog,jog,jog,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
jog_9_modified_white.mp4,jog,jog,jog,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
lunge_0_initial.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_0_modified_african.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_0_modified_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_0_modified_hispanic.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_0_modified_indian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_0_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_0_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_1_initial.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_1_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_1_modified_asian.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_1_modified_hispanic.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_1_modified_indian.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_1_modified_middle_eastern.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_1_modified_south_east_asian.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_2_initial.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_2_modified_african.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_2_modified_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_2_modified_hispanic.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_2_modified_indian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_2_modified_middle_eastern.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_2_modified_white.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_3_initial.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_3_modified_african.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_3_modified_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_3_modified_hispanic.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_3_modified_indian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_3_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_3_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_4_initial.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_4_modified_african.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_4_modified_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_4_modified_hispanic.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_4_modified_indian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_4_modified_south_east_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_4_modified_white.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_5_initial.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_5_modified_african.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_5_modified_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_5_modified_hispanic.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_5_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_5_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_5_modified_white.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_6_initial.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_6_modified_african.mp4,lunge,cartwheel,cartwheel,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_6_modified_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_6_modified_indian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_6_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_6_modified_south_east_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_6_modified_white.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_7_initial.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_7_modified_african.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_7_modified_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_7_modified_hispanic.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_7_modified_indian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_7_modified_middle_eastern.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_7_modified_white.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_8_initial.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
lunge_8_modified_african.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_8_modified_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_8_modified_hispanic.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_8_modified_indian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_8_modified_middle_eastern.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_8_modified_south_east_asian.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_9_initial.mp4,lunge,yoga,yoga,incorrect,camera_far,autumn_hockey,african,autumn_hockey,camera_far
lunge_9_modified_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,asian,autumn_hockey,camera_far
lunge_9_modified_hispanic.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,hispanic,autumn_hockey,camera_far
lunge_9_modified_indian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,indian,autumn_hockey,camera_far
lunge_9_modified_middle_eastern.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,middle_eastern,autumn_hockey,camera_far
lunge_9_modified_south_east_asian.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,south_east_asian,autumn_hockey,camera_far
lunge_9_modified_white.mp4,lunge,jog,jog,incorrect,camera_far,autumn_hockey,white,autumn_hockey,camera_far
squat_0_initial.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_0_modified_african.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_0_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_0_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_0_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_0_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_0_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_1_initial.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_1_modified_african.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_1_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_1_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_1_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_1_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_1_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_2_initial.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_2_modified_african.mp4,squat,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_2_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_2_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_2_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_2_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_2_modified_white.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_3_initial.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_3_modified_african.mp4,squat,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_3_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_3_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_3_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_3_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_3_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_4_initial.mp4,squat,squat,squat,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_4_modified_african.mp4,squat,squat,squat,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_4_modified_asian.mp4,squat,squat,squat,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_4_modified_hispanic.mp4,squat,squat,squat,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_4_modified_indian.mp4,squat,squat,squat,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_4_modified_south_east_asian.mp4,squat,squat,squat,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_4_modified_white.mp4,squat,squat,squat,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_5_initial.mp4,squat,cry,cry,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_5_modified_african.mp4,squat,drive,drive,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_5_modified_asian.mp4,squat,drive,drive,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_5_modified_hispanic.mp4,squat,cry,cry,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_5_modified_middle_eastern.mp4,squat,cry,cry,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_5_modified_south_east_asian.mp4,squat,cry,cry,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_5_modified_white.mp4,squat,cry,cry,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_6_initial.mp4,squat,squat,squat,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_6_modified_african.mp4,squat,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_6_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_6_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_6_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_6_modified_south_east_asian.mp4,squat,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_6_modified_white.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_7_initial.mp4,squat,squat,squat,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_7_modified_african.mp4,squat,squat,squat,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_7_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_7_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_7_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_7_modified_middle_eastern.mp4,squat,squat,squat,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_7_modified_white.mp4,squat,squat,squat,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_8_initial.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
squat_8_modified_african.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_8_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_8_modified_hispanic.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_8_modified_indian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_8_modified_middle_eastern.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_8_modified_south_east_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_9_initial.mp4,squat,squat,squat,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
squat_9_modified_asian.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
squat_9_modified_hispanic.mp4,squat,squat,squat,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
squat_9_modified_indian.mp4,squat,squat,squat,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
squat_9_modified_middle_eastern.mp4,squat,squat,squat,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
squat_9_modified_south_east_asian.mp4,squat,squat,squat,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
squat_9_modified_white.mp4,squat,yoga,yoga,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_0_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_0_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_0_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_0_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_0_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_0_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_0_modified_south_east_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_1_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_1_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_1_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_1_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_1_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_1_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_1_modified_south_east_asian.mp4,yoga,squat,squat,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_2_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_2_modified_african.mp4,yoga,hug,hug,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_2_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_2_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_2_modified_indian.mp4,yoga,cry,cry,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_2_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_2_modified_white.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_3_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_3_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_3_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_3_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_3_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_3_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_3_modified_south_east_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_4_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_4_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_4_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_4_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_4_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_4_modified_south_east_asian.mp4,yoga,lunge,lunge,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_4_modified_white.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_5_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_5_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_5_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_5_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_5_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_5_modified_south_east_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_5_modified_white.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_6_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_6_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_6_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_6_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_6_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_6_modified_south_east_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_6_modified_white.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_7_initial.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_7_modified_african.mp4,yoga,cry,cry,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_7_modified_asian.mp4,yoga,cry,cry,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_7_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_7_modified_indian.mp4,yoga,cry,cry,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_7_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_7_modified_white.mp4,yoga,cry,cry,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_8_initial.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,white,konzerthaus,camera_far
yoga_8_modified_african.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_8_modified_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_8_modified_hispanic.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_8_modified_indian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_8_modified_middle_eastern.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_8_modified_south_east_asian.mp4,yoga,yoga,yoga,correct,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_9_initial.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,african,konzerthaus,camera_far
yoga_9_modified_asian.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,asian,konzerthaus,camera_far
yoga_9_modified_hispanic.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,hispanic,konzerthaus,camera_far
yoga_9_modified_indian.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,indian,konzerthaus,camera_far
yoga_9_modified_middle_eastern.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,middle_eastern,konzerthaus,camera_far
yoga_9_modified_south_east_asian.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,south_east_asian,konzerthaus,camera_far
yoga_9_modified_white.mp4,yoga,cartwheel,cartwheel,incorrect,camera_far,konzerthaus,white,konzerthaus,camera_far
